gene	glm_gp	DESeq2	DESeq2_glmGamPoi	edgeR
ENSMUSG00000042414	0.014726082131709554	0.3982956634550885	0.025874234835113037	0.002062672005498576
ENSMUSG00000005886	0.16581468908567434	0.17116822777594742	0.16535063875405576	0.08325490098630683
ENSMUSG00000101476	1.32484775887027	2.258079144974465	1.3196240980633016	0.0018809725121988962
ENSMUSG00000025935	0.012418586570042503	0.013449817734956885	0.012416900119490672	0.014617983347561987
ENSMUSG00000025937	-0.07655977197467267	-0.07637987688671113	-0.07656890868413155	-0.060213970534776735
ENSMUSG00000067813	0.9701841094057583	2.0918792444719116	0.9806678503428926	9.270322965053479e-4
ENSMUSG00000025932	0.09217617534322635	0.11617572148836053	0.09191127127544632	0.03613995154720438
ENSMUSG00000054493	-0.26995414706323234	-1.1456031047464832	-0.2840859334614043	-0.0013048857741195434
ENSMUSG00000025930	0.44334981494997866	0.19736763320275094	0.44012422171243876	0.012926783743913125
ENSMUSG00000032769	0.3201574238941598	0.4245312556066539	0.3216196435764577	0.011724305222109977
ENSMUSG00000092083	0.20927744549134442	0.21416976184805653	0.20917963224543015	0.012612122525917806
ENSMUSG00000025925	-0.029181343136033204	-0.025704117204487596	-0.02914473706268714	-0.018152147335811473
ENSMUSG00000032719	-0.23624849128245026	-0.39580455387934427	-0.24416270671643434	-0.005661378450945505
ENSMUSG00000067795	0.030674826609807505	-0.11969913178137813	0.029566929064759807	-0.0040093207978965885
ENSMUSG00000043716	0.008984533866066366	0.010724866593333106	0.009494684640645967	0.007568268568378451
ENSMUSG00000025921	0.05258479408940023	0.04502893915120657	0.05261083900960421	0.03189058501805742
ENSMUSG00000100868	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000025920	0.07731034819625486	0.07811743226165652	0.07730061859308991	0.04734586182735584
ENSMUSG00000089982	15.89296864393769	2.8421597443565783	16.010311249354654	3.3483859926013203e-4
ENSMUSG00000025939	0.02473858812979865	0.024240545715189632	0.024665056972622914	0.024373436347145307
ENSMUSG00000079658	-0.025689052364123423	-0.02799978472733694	-0.02638631510303673	-0.022307991375168614
ENSMUSG00000097744	0.393081907854229	0.38716614266126825	0.3937354001384521	0.008167961245659409
ENSMUSG00000025940	-0.035457800870818346	-0.03520418518500601	-0.035470088880819206	-0.031563902659192365
ENSMUSG00000025779	0.06571859055113186	0.07622854213308258	0.06571662099016763	0.018159404093732765
ENSMUSG00000101640	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000042686	0.10563185084274856	0.030670513738602502	0.10243146149119008	0.024034243225343463
ENSMUSG00000100110	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000025777	-0.15034149067519476	-0.12839080034067987	-0.15000296922965026	-0.005106820866616669
ENSMUSG00000099899	15.966554535131388	3.667604166723308	16.144410302381623	0.0014187076433030625
ENSMUSG00000067780	0.0541706133948311	0.4967174506726609	0.059829702370436035	2.497574100589274e-4
ENSMUSG00000100053	0.3438539792589662	0.2790061290918233	0.32129692687021305	0.002227011512128558
ENSMUSG00000085125	0.509877309336974	0.48983046544196146	0.5084458880060572	0.0253641714215436
ENSMUSG00000025776	0.3046296904119345	0.28763944821149845	0.3044016847907111	0.15925415568217277
ENSMUSG00000099895	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000025774	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000073735	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000067773	-16.67603279067019	-4.432588204047204	-16.862988366040756	-0.0012035667213355177
ENSMUSG00000089787	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000042596	0.9795756652820605	0.9923059147128637	0.9709094939821512	0.0025049860204602757
ENSMUSG00000025927	-0.40876401055841594	-0.33528807859382803	-0.409077413008154	-0.19173776541904544
ENSMUSG00000100538	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000043760	-0.4146016096062177	-0.9957681166495964	-0.4380662757372226	-0.0017366962550719235
ENSMUSG00000089914	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000099906	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000025929	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000041872	0.19694988802613936	0.3465422515051949	0.19859958676200773	0.0028460726179029092
ENSMUSG00000041859	-0.03169793311036948	-0.03208306256980157	-0.031592528243028176	-0.031771493486240976
ENSMUSG00000102121	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000097934	-0.2383557109646099	-0.642308265819569	-0.277701822763222	-0.0032691750035562963
ENSMUSG00000025931	-0.05025187437180905	-0.0376479348343198	-0.05028478089937292	-0.005168813857256362
ENSMUSG00000041809	0.32246912070841477	0.2357463726393695	0.32222794121092946	0.03252435259628808
ENSMUSG00000041779	0.015041248315895171	-0.012665476298013371	0.014911146642805044	0.0012145509795349722
ENSMUSG00000099971	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000025933	-0.005516271629336075	-0.005839599342682528	-0.005520808199620264	-0.0016319160714205957
ENSMUSG00000025934	0.4404481357093639	0.45722263185124706	0.43190833875286777	0.0021902882103370627
ENSMUSG00000099343	0.970184109405758	1.637004776886789	0.9724904889167942	8.486726281234797e-4
ENSMUSG00000067750	-1.068012103788984	-0.7675711187258745	-1.04107811540922	-0.010016380777381028
ENSMUSG00000041722	-0.3751053884755573	0.33296192630797694	-0.3570675544349217	-0.001521759219716989
ENSMUSG00000085079	-18.00062226797975	-4.205852049573635	-16.836682219351903	-0.0016170110839309163
ENSMUSG00000028033	0.4538116948073283	0.3724290193158315	0.45194585898314443	0.02045007619813064
ENSMUSG00000097109	0.821065133350371	0.4008209535299376	0.8151480476405526	0.001523955727534577
ENSMUSG00000041670	0.19016209823562488	0.21787740646278725	0.1898052327247479	0.010935749407289771
ENSMUSG00000073730	16.075099387636065	3.701769695404561	16.07756303810073	7.404764187363594e-4
ENSMUSG00000097970	15.892968694988472	2.8029423912008204	16.00809133705602	3.1129526716118457e-4
ENSMUSG00000100775	-0.04950263299914966	-0.10262677865626492	-0.0499691120006833	-0.006800535458817556
ENSMUSG00000026158	-0.06705640207192888	-0.06747487167550012	-0.06705029072929118	-0.05168450247583571
ENSMUSG00000099503	-17.591091468665308	-3.6928428742265123	-17.7799191426271	-6.224746033722677e-4
ENSMUSG00000026156	0.03878816012488487	0.05048398886546968	0.03817677139534234	0.0025006408829006876
ENSMUSG00000026155	0.012061927877488863	0.012951765300745613	0.012048697211276244	0.006883155810931976
ENSMUSG00000026154	0.027097167775311043	0.02709188275244436	0.02709739372181243	0.025196908489971182
ENSMUSG00000026153	0.10473518499705688	0.1082635566234381	0.10455353321485916	0.06090029860190567
ENSMUSG00000026147	-0.03034996314058896	-0.02344127387913965	-0.030306705314097303	-0.018608432186389023
ENSMUSG00000026141	0.5444093374771639	-0.11188147472959713	0.5405582476620362	0.0017412085530918084
ENSMUSG00000073725	-0.06813014113732717	-0.06827030436600312	-0.0681857858507956	-0.04487857386836013
ENSMUSG00000100483	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000099392	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000033569	0.2654884686719642	0.17913036395036774	0.26215278119826857	0.011591479919091228
ENSMUSG00000073722	15.892968944225169	2.5784664713875647	15.990449032127772	1.9759356443740594e-4
ENSMUSG00000101514	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000048411	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000053185	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000048874	0.13828785180816322	0.13795736702494452	0.13820882814293178	0.11554070816537314
ENSMUSG00000026064	-0.011697857533296226	-0.011207768942754995	-0.012322120439950767	-0.007522057016327268
ENSMUSG00000100371	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000100237	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000086727	-16.74808201542863	-4.914535113223973	-16.741133569688056	-0.0022823252023308886
ENSMUSG00000100910	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000050217	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026063	-16.536433457351137	-3.0571728548441963	-16.752751455920983	-4.8203583096478013e-4
ENSMUSG00000026058	0.07185918965244723	0.12424427487569721	0.07227450257866544	0.008445826140285951
ENSMUSG00000091318	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000102917	14.70967726876537	4.306339243749971	14.806544171984534	5.990315289781075e-4
ENSMUSG00000104230	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026134	-0.06499797213274994	-0.066135646784842	-0.06500743112222324	-0.05076192133866727
ENSMUSG00000004768	0.01428212531628487	0.014285831278972929	0.014283077866438803	0.010431636403411734
ENSMUSG00000042215	-0.1321213031670607	-0.13096758949086404	-0.13213629437113036	-0.11848331231264504
ENSMUSG00000042197	0.1678859689669115	0.16940854111961823	0.16789485199008924	0.12195783949362646
ENSMUSG00000042182	0.17001164415204958	0.18304437978124594	0.16999869623077526	0.016916800417796862
ENSMUSG00000026131	0.32412419842659546	0.311900895530812	0.32359210739810174	0.2150417947336863
ENSMUSG00000104397	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000102336	0.6039759735698222	0.45463914573969544	0.5954845855549884	0.010921258724176913
ENSMUSG00000042111	-0.004811684152998943	-0.004567118916408765	-0.004805486829887297	-0.005438594653682754
ENSMUSG00000101711	0.614133140953449	0.5186950034733747	0.6171707943835689	0.004431595456540176
ENSMUSG00000026127	-0.04577694991982131	-0.04588392648215572	-0.04584964699397238	-0.04260423549767892
ENSMUSG00000026126	-0.0021515684658071016	0.030181812819177693	-0.0018085045474252224	0.002850984291462703
ENSMUSG00000101223	0.4561706121204567	0.4512417406216288	0.46547170706171687	0.002539820997709916
ENSMUSG00000026125	0.9499199654038903	-0.05606667272749965	0.9263289560844037	4.5263392864499096e-4
ENSMUSG00000026124	0.34241365743444413	0.2744394069861804	0.3419311277941718	0.23327369900800082
ENSMUSG00000037529	-0.2550209778638562	-0.8420545043176797	-0.2640973934252588	-0.0010422667742756905
ENSMUSG00000045815	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000045174	0.7825676933707103	0.6619586874102116	0.7804914908016959	0.017181570126349868
ENSMUSG00000037509	0.03231363963731993	0.09658540802270382	0.03314745275727971	0.006968684052329152
ENSMUSG00000104002	-0.34725187273498936	-0.43278037061042746	-0.34834883222633534	-0.013683835992078728
ENSMUSG00000037503	0.09937499980527731	0.09986649734232841	0.09935093894739987	0.08383848305503537
ENSMUSG00000026123	-0.20906878359562286	-0.18719514707086737	-0.2088962422287429	-0.08672767539585567
ENSMUSG00000104417	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000101714	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000102531	15.133045157095346	3.51047729932836	15.273705789889238	4.489403139913755e-4
ENSMUSG00000102279	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000103708	-0.573241615793569	-6.717567659557171e-4	-0.5359225341037691	-0.0016149031966674755
ENSMUSG00000104201	-17.037317497837435	-3.191858966099981	-17.205533791384713	-6.516406660446275e-4
ENSMUSG00000045216	-0.22235159918218353	-0.20442708004757665	-0.22236235993781792	-0.08743696320066946
ENSMUSG00000104523	-0.033276690800838886	0.5147987157864322	-0.02890583608704873	4.4561949066119333e-4
ENSMUSG00000102202	0.13207150284787272	-0.6179633617697605	0.10404525917313656	-4.7450097249157917e-4
ENSMUSG00000037470	0.19889954005702606	0.2104929041499526	0.19880736349394257	0.13105003770745866
ENSMUSG00000047180	-0.2119046624535088	0.4127834865091668	-0.19257099556047155	-5.479865417799041e-4
ENSMUSG00000037447	-0.27507188442394903	-0.21855641099393164	-0.27464796489192983	-0.024184291038910177
ENSMUSG00000102762	0.39926101922905677	0.37979354054620224	0.39907586122963484	0.01605368122462233
ENSMUSG00000010453	0.04325152429164635	0.04405137019064611	0.04326954464427461	0.02885197723385331
ENSMUSG00000037432	1.9253761681052797	2.3759693589908166	1.9474216346755562	0.018901956411954076
ENSMUSG00000001143	0.05665791820271568	0.0559463048545664	0.05665894844706295	0.04949828451749585
ENSMUSG00000037408	-0.15798183820268938	-0.1655247929324091	-0.1580052575921051	-0.0529801325062724
ENSMUSG00000001138	0.09802755101467941	0.09944493406236186	0.09798527769643456	0.04736326601647864
ENSMUSG00000102845	-16.044633378692854	-5.217958840234535	-16.18555318192309	-7.18920469521288e-4
ENSMUSG00000067653	-0.007492192489770443	-0.25353377090889606	-0.03259966194973747	-0.0017639072947010245
ENSMUSG00000109510	0.633383751435688	0.7397713634754539	0.6383536782342152	0.003003956832977398
ENSMUSG00000079610	-0.04897049725343273	-0.04910881455451715	-0.048972052666386684	-0.032702088463931966
ENSMUSG00000026121	0.05220892026041286	0.04988142262069148	0.05224857846336104	0.034282296843042924
ENSMUSG00000046337	-0.053516842622199745	-0.11731880537885536	-0.054286734495836805	-0.01866351151958568
ENSMUSG00000061518	-0.003632583460240918	-0.0034105866806464786	-0.003282571492644897	-0.004995827524982114
ENSMUSG00000037351	-0.03729719968160267	-0.0386378732553527	-0.03731289347721692	-0.029449882781047397
ENSMUSG00000102416	0.1778334787775536	-0.2526382411524326	0.1424618247593788	-6.033069547472297e-4
ENSMUSG00000104237	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026117	-0.5010595835306874	-0.4629790272520671	-0.5006081727892233	-0.01451349445274588
ENSMUSG00000026116	0.08868281085350915	0.0972504926492167	0.08834125025681107	0.050941129742285464
ENSMUSG00000050122	0.8103407808979243	1.823394470288712	0.817039309838207	0.0024797380369503434
ENSMUSG00000103603	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026114	4.705408291240273e-4	-1.3884656343074309	-0.0071697626284886904	2.399283970550586e-5
ENSMUSG00000026113	0.09221686681417994	0.10673963126264358	0.09220694166744507	0.03546018306898212
ENSMUSG00000086064	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026112	-0.023337062816466424	-0.02412978771732075	-0.023326976348303063	-0.017371424131987567
ENSMUSG00000026111	-0.03530817997269228	-0.03560613397851952	-0.03531422668686839	-0.032022259559744845
ENSMUSG00000026110	0.08055887888935508	0.028047869909348377	0.08036571242374257	0.006296570882070863
ENSMUSG00000026090	-0.1548465845526885	-0.12972345733452598	-0.15459319919061995	-0.00805359321450552
ENSMUSG00000089767	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000060771	0.11485152710212715	0.11104867253843811	0.11484187240119367	0.029353138755083986
ENSMUSG00000097268	15.079202673158795	3.8093612090889972	15.236400040319822	6.871362597802151e-4
ENSMUSG00000037216	-0.07439408088111729	-0.07490700303208725	-0.07438815690246872	-0.039128420466777544
ENSMUSG00000026088	-0.10900868308716805	-0.11039584388304986	-0.10896575930217692	-0.08804626454238806
ENSMUSG00000026087	-0.06475412766644624	-0.06616055481662692	-0.06435778731060265	-0.06538378128777338
ENSMUSG00000061584	-16.36640381494859	-3.708286048350373	-16.50768256403413	-7.274018605136543e-4
ENSMUSG00000087374	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026085	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000058407	-0.002194344034700625	-0.0034292081238223404	-0.002555583716378756	0.0012106517583431516
ENSMUSG00000026083	-0.057468769623289305	-0.057330308690595265	-0.05701824929762983	-0.0587597429708288
ENSMUSG00000026082	0.1235232583354605	0.12265994290590589	0.12357877811573215	0.08513357754637355
ENSMUSG00000102716	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000037138	0.19181965256616035	0.18187032376267018	0.19161055523611867	0.057661049122610025
ENSMUSG00000085391	-0.38274518913141736	-1.5670030762268385	-0.3908885031659639	-2.017653892763779e-4
ENSMUSG00000085280	15.079201794841094	3.777300421737507	15.23565139635801	6.591478478045541e-4
ENSMUSG00000087131	0.007131370325538584	-1.286244113691515e-4	0.007156537273595493	-1.0578941826688856e-4
ENSMUSG00000048814	0.30129656809600625	0.33332104997334133	0.3018117708158365	0.020751474467716146
ENSMUSG00000026080	-0.17556612629548887	-0.12742987132376227	-0.17623424995600317	-0.04738700776363861
ENSMUSG00000103647	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000067604	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026078	0.03731722062461468	0.03709527358891811	0.037321548095471585	0.03605411522245008
ENSMUSG00000104188	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026077	-1.588215702886225	-0.95035420163796	-1.5371085019561492	-0.01364367547143746
ENSMUSG00000073702	0.0010776387960128348	0.0010041113293784247	0.0011744838543471545	7.659054440137206e-4
ENSMUSG00000003134	-0.2700597820887324	-0.2833039081568842	-0.2700431740399477	-0.04352919265508994
ENSMUSG00000003135	-0.001785685401787033	-0.0025700937495780774	-0.0017916761569977142	-2.834623645072759e-4
ENSMUSG00000048234	-0.01002870326610401	-0.010721057552890927	-0.01003839352734497	-0.006426641419508044
ENSMUSG00000050967	0.39282731516512387	0.5729317841736493	0.39441686057747444	0.017914873712208547
ENSMUSG00000097083	-1.4344523152914634	-0.9173409295791908	-1.4433147075939372	-0.0012317885036010744
ENSMUSG00000057173	-0.0801899439894541	-0.1677792578802866	-0.0838838599556436	-0.0019707650892131757
ENSMUSG00000091937	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000101634	-0.33237372825567196	-0.14202947919748074	-0.298167266460993	-0.0024550095325158107
ENSMUSG00000026074	0.19451365747735005	0.19174119071926976	0.19433356920413186	0.15989479539577278
ENSMUSG00000026073	-0.14056131915055467	-0.025884741583261463	-0.13945159002308818	-0.002241688000400551
ENSMUSG00000097899	-0.038042521166320765	-0.13079957582160245	-0.03493736018646371	-1.4953318078965352e-4
ENSMUSG00000026072	0.30273387700277077	0.04924939630289798	0.29844767376578846	0.0013426105783457569
ENSMUSG00000070942	0.15446237319746467	0.2577573917338816	0.1641107472419715	5.356374134312362e-4
ENSMUSG00000026069	0.011617506152586877	0.06780445469957318	0.026019274095965092	0.0010170765524114631
ENSMUSG00000026070	-16.366404766596418	-3.795568763696498	-16.50896068161228	-8.065671810533744e-4
ENSMUSG00000026068	-0.3657922815236134	-0.3579861115658759	-0.34732116015429776	-2.2730472546176169e-4
ENSMUSG00000104441	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026065	0.6108081451513304	-0.8391511714751945	0.5978100717330938	1.7067387872349383e-4
ENSMUSG00000026062	0.4300960601685748	-0.4382335280363473	0.4059182960915771	8.428719442350066e-4
ENSMUSG00000103679	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000103270	0.6707363458943596	0.7717437451403183	0.6734250582930862	5.141063007370757e-4
ENSMUSG00000041945	-0.031034093071519872	-0.034229263238858464	-0.030980375626387432	-0.0031210587690026024
ENSMUSG00000079588	0.27382308220781454	0.23113943441802226	0.2680138233419144	0.0013608367361968873
ENSMUSG00000104072	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000100185	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000100832	-0.3135463188886185	-1.9413215484157231	-0.3308303147670984	-6.507007529283173e-4
ENSMUSG00000053640	-0.2189897303365023	-0.891792921408959	-0.2215952854373841	-8.391667032062594e-5
ENSMUSG00000101919	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000101299	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000100180	15.06628761336962	2.434848645303221	15.255500314190812	2.6351992073142636e-4
ENSMUSG00000060424	0.11106497748426586	0.11857092517715777	0.11104376829133139	0.01655361080544949
ENSMUSG00000045515	0.21546450217845564	0.2091408206059786	0.21541279993474569	0.010140533819224523
ENSMUSG00000099784	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000060679	0.008607028651679775	0.00909937760219774	0.008621466529670442	0.0064052038388216544
ENSMUSG00000041907	0.08896164313712046	0.08726608427735527	0.08902635533042144	0.010797142730406198
ENSMUSG00000070939	-0.07126118645622251	-0.08445121652716985	-0.07129277953244277	-0.027962458370892784
ENSMUSG00000100269	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000041878	0.2733909649400037	0.20569029051000065	0.26642547295207997	0.0016058645763341241
ENSMUSG00000010290	-0.0657978526408828	-0.06577394866319825	-0.06576835540025341	-0.040683770176366776
ENSMUSG00000008136	-0.059013440538922594	-0.03304155137457266	-0.05917045795842741	-0.03564749934934841
ENSMUSG00000099576	-17.06806526997567	-5.470654285849535	-17.32097282237409	-0.0044855280389642475
ENSMUSG00000066877	0.05001780021538632	0.04228012370444365	0.04996301983254558	0.011604405262957623
ENSMUSG00000026051	0.3304186006066507	0.17012295525536966	0.32796566558090096	0.014129593544593352
ENSMUSG00000100764	0.44415077815152204	2.5135165986661034	0.5146767789786028	0.0025309832065880727
ENSMUSG00000100635	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000100480	0.8085121628614608	1.6376834561511149	0.8349473707896364	0.0035135546343868242
ENSMUSG00000057363	0.017066874166100032	0.01630948497609213	0.017084487415224246	0.01628301969482908
ENSMUSG00000041763	0.05177182568157722	0.05279135719017097	0.05181891463834768	0.04223972682403864
ENSMUSG00000047343	0.053562248001339505	0.2569322466349341	0.06341983473647615	0.0024386715131620535
ENSMUSG00000091844	0.47081291746193304	0.5612555753556743	0.4719119059423359	0.024398534771028643
ENSMUSG00000026049	-0.034822715715840225	-0.03432001718818443	-0.034790088443273345	-0.029440356705860673
ENSMUSG00000026047	0.03350800161176293	0.033558615651992	0.033493178015046914	0.02550520860232178
ENSMUSG00000041684	0.09331174137144731	0.09671764727106603	0.09327667956748992	0.05238722769121082
ENSMUSG00000026048	0.23043914193530643	0.23331370611050606	0.23037625468083237	0.1400324906722706
ENSMUSG00000046828	-1.3887097672057462	-1.3368238066145388	-1.377753074831381	-0.0011800929681667698
ENSMUSG00000056870	0.25598641382938697	0.24429737436203275	0.25570490497788495	0.13828657169003056
ENSMUSG00000101701	-0.9237911272665478	NA	NA	1.5896474026412173e-16
ENSMUSG00000026043	0.3402953276899026	0.35258224231139274	0.34018482194312083	0.19281935152454213
ENSMUSG00000026042	0.2539153723590674	0.2450413089340196	0.2539087663411681	0.10931124502875467
ENSMUSG00000025995	0.010977487513543988	0.010859545328917367	0.010978160648169375	0.009596511070127408
ENSMUSG00000098549	0.35927643673001103	0.8802752223658032	0.36274977336554354	5.507443961483305e-4
ENSMUSG00000025993	-1.1298262660112541	-0.870014394426023	-1.1294089932086848	-0.4508502793165114
ENSMUSG00000041144	-0.13539482258269633	-0.04086842592323318	-0.13406426122387055	-0.006882813167593137
ENSMUSG00000101337	-0.24578589198510592	-0.7370098422704102	-0.25776404829063987	-9.211550195731624e-4
