gene	glm_gp	DESeq2	DESeq2_glmGamPoi	edgeR
ENSMUSG00000042596	530.4897823391792	1e-8	526.5139245851532	22.376378632581908
ENSMUSG00000025927	31.969517401101577	58.12334179809214	32.07502723527597	1.4044492730026483
ENSMUSG00000100538	0	NA	NA	22.87054676053667
ENSMUSG00000043760	305.2367199701845	1e-8	294.0871632158249	22.35843802844498
ENSMUSG00000089914	0	NA	NA	22.87054676053667
ENSMUSG00000099906	0	NA	NA	22.87054676053667
ENSMUSG00000025929	0	NA	NA	22.87054676053667
ENSMUSG00000041872	0	1e-8	1e-8	21.22700226918527
ENSMUSG00000041859	0.11877592123124096	0.11841849427817185	0.11832088019895717	0.1827601879221037
ENSMUSG00000102121	0	NA	NA	22.87054676053667
ENSMUSG00000097934	0	1e-8	1e-8	21.16075237801208
ENSMUSG00000025931	1.855082225599882	1e-8	1.854942968875649	7.4524863458040675
ENSMUSG00000041809	28.7263805968405	256.56019937654486	28.385120406588136	7.4616872467854
ENSMUSG00000041779	1.457597324074215	1e-8	1.4546788351802529	1.324087589633979
ENSMUSG00000099971	0	NA	NA	22.87054676053667
ENSMUSG00000025933	0.21945330992302084	1e-8	0.21920519858901563	1.5329572286661692
ENSMUSG00000025934	0	1e-8	1e-8	21.60434580634518
ENSMUSG00000099343	0.5	1e-8	1e-8	22.87054676053667
ENSMUSG00000067750	111.56114557550673	1e-8	107.9184825772115	21.092646453049483
ENSMUSG00000041722	0	1e-8	1e-8	22.376720801667233
ENSMUSG00000085079	1726.469660602253	1e-8	1639.3517112290558	22.87054676053667
ENSMUSG00000028033	4.565349353470047	1e-8	4.551945384969787	12.26912408941177
ENSMUSG00000097109	0	1e-8	1e-8	22.39867353954608
ENSMUSG00000041670	4.164192003665118	1e-8	4.16281069663295	12.383688454865348
ENSMUSG00000073730	0.5	1e-8	1e-8	22.87054676053667
ENSMUSG00000097970	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000100775	0	1e-8	1e-8	8.692929406706146
ENSMUSG00000026158	0.47080502914648636	1e-8	0.47040739251961644	0.5614717518794957
ENSMUSG00000099503	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000026156	5.062930010007982	1e-8	5.061869759676223	11.109155487764433
ENSMUSG00000026155	0.06104344696594279	0.06062189685114379	0.06066904125498972	0.20871566411993936
ENSMUSG00000026154	0.058464445593281365	0.05839989215138171	0.0584182213392549	0.26690843102089296
ENSMUSG00000026153	0.3026443497990753	1e-8	0.30124448124513814	0.9279525587446309
ENSMUSG00000026147	4.063554717013321	5.777185933450371	4.053943938852509	1.0136153745211989
ENSMUSG00000026141	0	1e-8	1e-8	22.377958142931366
ENSMUSG00000073725	0.14101713455259313	1e-8	0.14088157607250462	0.646029343115074
ENSMUSG00000100483	0	NA	NA	22.87054676053667
ENSMUSG00000099392	0	NA	NA	22.87054676053667
ENSMUSG00000033569	6.929441398493399	1e-8	6.892040673492944	12.121150807619815
ENSMUSG00000073722	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000101514	0	NA	NA	22.87054676053667
ENSMUSG00000048411	0	NA	NA	22.87054676053667
ENSMUSG00000053185	0	NA	NA	22.87054676053667
ENSMUSG00000048874	0.10083767117433845	0.09975445916190658	0.09967098140770024	0.2833461284448368
ENSMUSG00000026064	0.08881286057266033	0.0883979290950758	0.08832621763020271	0.1841107290538021
ENSMUSG00000100371	0	NA	NA	22.87054676053667
ENSMUSG00000100237	0	NA	NA	22.87054676053667
ENSMUSG00000086727	0	1e-8	1e-8	22.811463818472483
ENSMUSG00000100910	0	NA	NA	22.87054676053667
ENSMUSG00000050217	0	NA	NA	22.87054676053667
ENSMUSG00000026063	877.947974269233	1e-8	1e-8	22.87054676053667
ENSMUSG00000026058	7.141951816645143	1e-8	7.130958437054983	9.443448037954429
ENSMUSG00000091318	0	NA	NA	22.87054676053667
ENSMUSG00000102917	4227.844873221611	1e-8	1e-8	22.87054676053667
ENSMUSG00000104230	0	NA	NA	22.87054676053667
ENSMUSG00000026134	0.052090156766756185	1e-8	0.05202479166612731	0.42468194425280414
ENSMUSG00000004768	0.11456558325576326	1e-8	0.11447904226095208	0.6473961053816647
ENSMUSG00000042215	0.2401413420386408	0.23999440542951622	0.23970983223111575	0.27196480445973603
ENSMUSG00000042197	0.08462325641319557	1e-8	0.08399846583150473	0.5424663690899029
ENSMUSG00000042182	0.7466055132518762	1e-8	0.7464403846054172	7.552882889806724
ENSMUSG00000026131	0.6508587231593366	1e-8	0.6429008834695519	0.6990903518881265
ENSMUSG00000104397	0	NA	NA	22.87054676053667
ENSMUSG00000102336	3.1137939855648695	1e-8	3.1059955186384545	17.46434185287248
ENSMUSG00000042111	0.055388735329690374	0.05561002246494108	0.05537981744927999	0.25154455026077743
ENSMUSG00000101711	0	1e-8	1e-8	21.306861247623754
ENSMUSG00000026127	0.07302884712300703	0.0728953216386002	0.07290081326385178	0.19627175631486551
ENSMUSG00000026126	2.1466431785722015	1e-8	2.127577380930348	1.3825319778213472
ENSMUSG00000101223	0	1e-8	1e-8	21.985696141497197
ENSMUSG00000026125	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000026124	4.233569731795547	5.087616853694552	4.217201869107571	0.5859319633609997
ENSMUSG00000037529	0	1e-8	1e-8	22.113856766957824
ENSMUSG00000045815	0	NA	NA	22.87054676053667
ENSMUSG00000045174	6.216596720289031	1e-8	6.2140789389068445	17.067558164274015
ENSMUSG00000037509	0.6216432639010423	1e-8	0.6213346166919179	8.29936244828197
ENSMUSG00000104002	1.850726871644609	1e-8	1.8499638135343428	15.539356842664958
ENSMUSG00000037503	0.05210436793113944	0.05217424167548164	0.052053725434786174	0.36406217669661434
ENSMUSG00000026123	0.47297836305117563	1e-8	0.47270276285798196	1.5333231637340634
ENSMUSG00000104417	0	NA	NA	22.87054676053667
ENSMUSG00000101714	0	NA	NA	22.87054676053667
ENSMUSG00000102531	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000102279	0	NA	NA	22.87054676053667
ENSMUSG00000103708	0	1e-8	1e-8	22.003414217906084
ENSMUSG00000104201	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000045216	0.7787771248169575	1e-8	0.7775818744450413	1.8238698561860138
ENSMUSG00000104523	0.5	1e-8	1e-8	22.87054676053667
ENSMUSG00000102202	0	1e-8	1e-8	22.410559575318153
ENSMUSG00000037470	0.14371981245665844	1e-8	0.1399337141552994	0.6405991843578605
ENSMUSG00000047180	142.31769550086182	4539.501113901792	136.90854247116658	20.91512463442409
ENSMUSG00000037447	6.407762920818611	1e-8	6.400342458328475	7.820585401121652
ENSMUSG00000102762	0	1e-8	1e-8	13.96754621123296
ENSMUSG00000010453	0.08006561650578278	1e-8	0.07966423329533273	0.7200935927659905
ENSMUSG00000037432	284.70467150616105	6242.668036529518	273.8282948682381	20.81012086210232
ENSMUSG00000001143	0.0683235844719673	1e-8	0.06793759947109303	0.4569567678850624
ENSMUSG00000037408	0.19303108918112089	1e-8	0.19293582344583837	2.683883147495069
ENSMUSG00000001138	0.022790499568452784	1e-8	0.02276051641904729	1.2906985422937995
ENSMUSG00000102845	0.5000503238212489	1e-8	1e-8	22.87054676053667
ENSMUSG00000067653	0	1e-8	1e-8	20.810276414006836
ENSMUSG00000109510	0	1e-8	1e-8	22.001126265027697
ENSMUSG00000079610	0.024099327110021735	1e-8	0.02406257855848155	0.73599043008412
ENSMUSG00000026121	0.44097121412974877	1e-8	0.4402254836095151	0.945155985045977
ENSMUSG00000046337	2.352277570736754	1e-8	2.3443148085699264	2.6694899389153637
ENSMUSG00000061518	0.07123639113572698	0.07061951305040191	0.07065768128222609	0.15244524646750046
ENSMUSG00000037351	0.05656732335791878	0.05592137088667684	0.05605339761619566	0.24820356341853766
ENSMUSG00000102416	0	1e-8	1e-8	21.676551302635822
ENSMUSG00000104237	0	NA	NA	22.87054676053667
ENSMUSG00000026117	2.134883271102976	1e-8	2.134780560149777	15.99658251063429
ENSMUSG00000026116	0.22632742185409643	1e-8	0.22442438166271417	0.7283365945414957
ENSMUSG00000050122	0	1e-8	1e-8	22.238047718449963
ENSMUSG00000103603	0	NA	NA	22.87054676053667
ENSMUSG00000026114	697.2333831852906	1e-8	596.9053151247645	22.733462694350422
ENSMUSG00000026113	1.4993243763755502	1e-8	1.4985423446002826	2.2965854691576935
ENSMUSG00000086064	0	NA	NA	22.87054676053667
ENSMUSG00000026112	0.04736121373980559	1e-8	0.047185775668846026	0.43043891181226357
ENSMUSG00000026111	0.031505735819686	0.03145318245298342	0.03146581638180113	0.24888014404559358
ENSMUSG00000026110	1.1779310858099874	1e-8	1.177649464549989	6.404338983734971
ENSMUSG00000026090	55.5876006546119	481.23245150510536	55.48481042320109	9.894401031595237
ENSMUSG00000089767	0	NA	NA	22.87054676053667
ENSMUSG00000060771	0.7719714343584477	1e-8	0.7715551875047514	3.331990219478901
ENSMUSG00000097268	1929.6419713750865	1e-8	1e-8	22.87054676053667
ENSMUSG00000037216	0.10379537354099856	1e-8	0.10358065393516329	1.2211594365315817
ENSMUSG00000026088	0.053808189527228545	1e-8	0.05358366724083879	0.40281488278461863
ENSMUSG00000026087	0.13405606696814612	0.13361061631389262	0.13313647944598517	0.17666934043320945
ENSMUSG00000061584	6.387808908399096e-12	1e-8	1e-8	22.87054676053667
ENSMUSG00000087374	0	NA	NA	22.87054676053667
ENSMUSG00000026085	0	NA	NA	22.87054676053667
ENSMUSG00000058407	0.05392287551400844	0.053190719883320324	0.05327268553834171	0.18847805524646588
ENSMUSG00000026083	0.07540773990985843	0.0748750845010228	0.07481470581068368	0.16840138122846599
ENSMUSG00000026082	0.20350119374178935	1e-8	0.20320759739532493	0.6764428983524744
ENSMUSG00000102716	0	NA	NA	22.87054676053667
ENSMUSG00000037138	0.9743547533203021	1e-8	0.9712260291396513	2.8338539911234117
ENSMUSG00000085391	0.5	1e-8	1e-8	22.87054676053667
ENSMUSG00000085280	1365.4544732234135	1e-8	1e-8	22.87054676053667
ENSMUSG00000087131	2.080773913494015	1e-8	2.078076659315076	3.628459985819843
ENSMUSG00000048814	2.42068857542475	1e-8	2.418349635740163	10.53680930375386
ENSMUSG00000026080	1.0959326310770658	1e-8	1.0929968028795272	3.1822856841969203
ENSMUSG00000103647	0	NA	NA	22.87054676053667
ENSMUSG00000067604	0	NA	NA	22.87054676053667
ENSMUSG00000026078	0.03245548660878999	0.032435730523661624	0.03243902380913289	0.21179435051522533
ENSMUSG00000104188	0	NA	NA	22.87054676053667
ENSMUSG00000026077	12.441961984452238	1e-8	12.317469444196437	20.90299660348432
ENSMUSG00000073702	0.09179429170407605	0.0915978054834154	0.09159599451789133	0.14719860999847798
ENSMUSG00000003134	1.714259851084436	1e-8	1.7127760257777511	5.523346891861405
ENSMUSG00000003135	0.026262359913263374	0.026195367930027653	0.026218568179120348	0.2502270477704112
ENSMUSG00000048234	0.053733540571511584	0.0537013794316028	0.05370416281412335	0.2877059593002666
ENSMUSG00000050967	12.910354014242373	1e-8	12.902410576124893	15.549837530681115
ENSMUSG00000097083	75.76277754336805	1e-8	1e-8	22.87054676053667
ENSMUSG00000057173	4.975408346570651	1e-8	4.969036308991791	18.13246709663636
ENSMUSG00000091937	0	NA	NA	22.87054676053667
ENSMUSG00000101634	0	1e-8	1e-8	21.435234527648976
ENSMUSG00000026074	0.25774693997609777	0.25758994026477205	0.25632522101938177	0.387418578336026
ENSMUSG00000026073	23.328175838039584	1e-8	22.84376167988801	15.238415008974972
ENSMUSG00000097899	0	1e-8	1e-8	22.327267211018267
ENSMUSG00000026072	65.64174870489569	1e-8	64.47126881364547	20.20679504628494
ENSMUSG00000070942	60.3520044188324	1e-8	60.13521636580673	21.406696733834803
ENSMUSG00000026069	76.49505550423466	1e-8	76.29720301579681	21.66124236450904
ENSMUSG00000026070	3.183057221885798e-11	9.200738068928254e-6	9.200738068928254e-6	22.87054676053667
ENSMUSG00000026068	0	1e-8	1e-8	22.519767599824704
ENSMUSG00000104441	0	NA	NA	22.87054676053667
ENSMUSG00000026065	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000026062	0	1e-8	1e-8	22.33486407036075
ENSMUSG00000103679	0	NA	NA	22.87054676053667
ENSMUSG00000103270	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000041945	0	1e-8	1e-8	7.165755544458121
ENSMUSG00000079588	166.97637888419175	1e-8	166.0935345797614	21.858447764861538
ENSMUSG00000104072	0	NA	NA	22.87054676053667
ENSMUSG00000100185	0	NA	NA	22.87054676053667
ENSMUSG00000100832	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000053640	0.5000282932893171	1e-8	1e-8	22.87054676053667
ENSMUSG00000101919	0	NA	NA	22.87054676053667
ENSMUSG00000101299	0	NA	NA	22.87054676053667
ENSMUSG00000100180	233.2811248505465	1e-8	1e-8	22.87054676053667
ENSMUSG00000060424	6.4357305863893135	1e-8	6.401751141311844	4.738982110149176
ENSMUSG00000045515	16.302968622510807	1e-8	16.295029497782537	13.240204779272975
ENSMUSG00000099784	0	NA	NA	22.87054676053667
ENSMUSG00000060679	0.04037524820719811	0.04023360222603385	0.04026135823928127	0.24788886144696864
ENSMUSG00000041907	1.536535466534095	1e-8	1.5352967185025803	6.8644402783734835
ENSMUSG00000070939	0.27576113493164267	1e-8	0.27558202151990996	2.3603843982494257
ENSMUSG00000100269	0	NA	NA	22.87054676053667
ENSMUSG00000041878	0	1e-8	1e-8	21.114995950653356
ENSMUSG00000010290	0.07916043335769689	1e-8	0.07891853199712998	0.803356195019171
ENSMUSG00000008136	3.5051772624453825	3.6144179663206257	3.503190716813091	0.6579242058177042
ENSMUSG00000099576	0	1e-8	1e-8	22.57296998823189
ENSMUSG00000066877	0.22028923752564805	1e-8	0.21997557328199208	3.562466966369648
ENSMUSG00000026051	5.783488029124957	1e-8	5.762914066124392	12.67708529797693
ENSMUSG00000100764	0	1e-8	1e-8	22.524862034902057
ENSMUSG00000100635	0	NA	NA	22.87054676053667
ENSMUSG00000100480	0	1e-8	1e-8	22.35811799517836
ENSMUSG00000057363	0.060105365489209014	1e-8	0.060003656097899635	0.42262113956287667
ENSMUSG00000041763	0.05632916832072158	0.056591707851624214	0.056591707851624214	0.3250937802488241
ENSMUSG00000047343	0	1e-8	1e-8	21.206187373180036
ENSMUSG00000091844	7.222004890761744	1e-8	7.212898658517074	13.506914249130189
ENSMUSG00000026049	0.09285637026779099	0.0927412163881824	0.09273816038652889	0.20966638387231745
ENSMUSG00000026047	0.13163578064913786	1e-8	0.1313354972924943	0.4433541762579502
ENSMUSG00000041684	0.14859802744702963	1e-8	0.1479769847944355	0.9162107381268165
ENSMUSG00000026048	0.2710465827725105	1e-8	0.27028562672233714	0.8513163898582938
ENSMUSG00000046828	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000056870	0.6724544770033919	1e-8	0.6645804403551846	1.0560471999398984
ENSMUSG00000101701	0	NA	NA	22.87054676053667
ENSMUSG00000026043	13.497561768831059	21.176271097935203	13.491685445557003	0.9769753576801098
ENSMUSG00000026042	7.115414005662519	16.481980871283127	7.102788754882999	1.634668787100164
ENSMUSG00000025995	0.13686678364622507	0.13682610692692443	0.13682585619618268	0.24750777829891663
ENSMUSG00000098549	0	1e-8	1e-8	22.794996154697625
ENSMUSG00000025993	5.264527266894655	1e-8	4.976226976871769	1.5204954843795124
ENSMUSG00000041144	4.316263626768192	1e-8	4.312066926511795	11.788545931485567
ENSMUSG00000101337	0	1e-8	1e-8	22.075484694099877
ENSMUSG00000025986	0.2885620331636126	0.2865131576615317	0.28434714240550035	0.31740376742037657
ENSMUSG00000100213	0	1e-8	1e-8	16.99097494757337
ENSMUSG00000101447	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000051616	0	NA	NA	22.87054676053667
ENSMUSG00000099608	1117.6417671896916	1e-8	1e-8	22.6081701829166
ENSMUSG00000100451	0	NA	NA	22.87054676053667
ENSMUSG00000100816	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000026109	9.914086962940031	1e-8	9.90423375645736	8.746501646505875
ENSMUSG00000100671	0	NA	NA	22.87054676053667
ENSMUSG00000101242	86.11748831895319	1e-8	1e-8	22.87054676053667
ENSMUSG00000099625	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000101799	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000045954	21.33145901180863	45.099954325480404	21.313843969816844	2.0844327351593055
ENSMUSG00000101702	0	1e-8	1e-8	22.87054676053667
ENSMUSG00000026107	1.2399503890670223	1.2865990300084977	1.2364403617029864	0.6118234420302977
ENSMUSG00000099413	0	1e-8	1e-8	22.3396390022897
ENSMUSG00000101741	0	1e-8	1e-8	22.580431651139776
ENSMUSG00000018417	0.5312995014051913	0.5476295060849864	0.5242343707173419	0.49749278704626204
ENSMUSG00000062939	1.3333367115307073	1e-8	1.331899603219945	13.661542413163836
ENSMUSG00000109599	0.9692008282858784	1e-8	0.968992333580867	10.86895666835955
ENSMUSG00000026104	0.5600181348921671	1e-8	0.5598218387659546	4.978395226314978
ENSMUSG00000026103	0.1401263386176489	1e-8	0.1399587766199169	0.5427120416354386
ENSMUSG00000002881	0.8806578958063023	1e-8	0.880392036367663	1.1330075839214302
ENSMUSG00000100120	0	NA	NA	22.87054676053667
ENSMUSG00000099878	0	NA	NA	22.87054676053667
ENSMUSG00000043015	0.32610929171825925	1e-8	0.3259416293176791	2.9119008338705057
ENSMUSG00000041439	15.808338357036478	1e-8	15.796484856224538	13.81455846550193
ENSMUSG00000026102	2.3731225654035435	1e-8	2.2897451147520242	1.2827997309376136
ENSMUSG00000041426	0.32694309558760126	1e-8	0.323493501379531	0.5900476870374937
ENSMUSG00000043629	2.5221738981832287	1e-8	2.516612653371854	1.7145389747268902
ENSMUSG00000026100	2300.8914687094125	22026.465794806678	2979.008046214428	22.46166669647019
ENSMUSG00000060715	0	1e-8	1e-8	22.719129159341257
ENSMUSG00000026098	0.30689799273509	1e-8	0.30516272443811177	1.370591312220169
ENSMUSG00000100763	0	1e-8	1e-8	22.02467157751221
ENSMUSG00000026097	0.07566435579898474	0.07556476243399589	0.07536977476632337	0.31715783722329116
ENSMUSG00000100679	0	NA	NA	22.87054676053667
ENSMUSG00000026096	0.07050814350398135	1e-8	0.07022682546791148	0.4324985490242155
ENSMUSG00000099913	3.0350986914572586	1e-8	3.034838717175568	14.876246272148359
ENSMUSG00000026095	0.04676596008736169	0.047671064315558107	0.047671064315558107	0.22911620348933828
ENSMUSG00000096141	2.3391464937139257	1e-8	2.3379606871807943	3.389629579338637
ENSMUSG00000026094	0.5915198756554197	1e-8	0.5912017813309044	1.1975450452398795
ENSMUSG00000042807	2.6008118362947594	1e-8	2.59544135251756	2.909835420356781
ENSMUSG00000025983	3.0994687106550334	1e-8	3.0953576820622346	10.565276493065811
ENSMUSG00000041303	0.03929748744299527	1e-8	0.039290787698811364	0.5680616741829948
ENSMUSG00000109809	0	NA	NA	22.87054676053667
ENSMUSG00000073678	1.87281190557221	1e-8	1.8598913838705617	1.5696778664428717
ENSMUSG00000052331	4.0664637162120485	1e-8	4.064303164972049	4.344306390119457
ENSMUSG00000101674	2847.282261150415	1e-8	1e-8	22.87054676053667
ENSMUSG00000025982	0.03862286750137576	0.03764043958699871	0.03853337309526732	0.16816649366880404
ENSMUSG00000025981	0.23382147543745407	0.23866070112873106	0.23280677126556193	0.46398959400698514
ENSMUSG00000025980	0.1029023947283825	0.10327067231928327	0.10327067231928327	0.1457192879204293
ENSMUSG00000073676	0.08675014129475135	0.08665837694825082	0.08666245829939116	0.14758217543841584
ENSMUSG00000025979	0.03803198952074992	0.037855045149692575	0.037905331012992545	0.20539202855573593
ENSMUSG00000025978	4.992026335819047	1e-8	4.983026324243542	5.7640012962077325
ENSMUSG00000097649	5.080279498644048	1e-8	5.0792944622375495	6.816631168050681
ENSMUSG00000046994	0.4194048867928048	1e-8	0.41853166587287893	1.0070997481715978
ENSMUSG00000025977	0	1e-8	1e-8	17.70475029026632
ENSMUSG00000038349	21.23492941620067	1e-8	21.232492300448442	15.68841919571009
ENSMUSG00000099950	0	NA	NA	22.87054676053667
ENSMUSG00000100372	0	NA	NA	22.87054676053667
ENSMUSG00000101332	0	NA	NA	22.87054676053667
ENSMUSG00000045336	0	NA	NA	22.87054676053667
ENSMUSG00000038331	2.3958141852390855	1e-8	2.275329455096634	4.429728152175325
ENSMUSG00000099945	0	NA	NA	22.87054676053667
ENSMUSG00000101429	0.5	1e-8	1e-8	22.87054676053667
ENSMUSG00000097519	0.2688393637401493	1e-8	0.26862218431320845	3.322838617663196
ENSMUSG00000038323	0.24320285509753334	1e-8	0.24315467217282244	2.2088546987067708
ENSMUSG00000048495	0.019157491915531615	1e-8	0.019083289461273106	0.4045454682975324
ENSMUSG00000025971	0.01383120120124891	0.013761928256218582	0.013786240660389113	0.274846527169656
ENSMUSG00000038305	2.838528041405486	3.2844976036964075	2.837085338647924	0.8248097797499029
ENSMUSG00000091283	0	NA	NA	22.87054676053667
